model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_30,SF,29,50000,30,0.9666666666666667,1,29,2.08353853225708,0.03472564220428467,7380.93359375,0.0,7380.93359375,0.06945128440856933,4.16707706451416e-05,0.0,Linux,True,cuda:0
