time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,epoch,step,time_forward
2.3459672927856445,12.682153701782227,-12.682153701782227,2.363370418548584,12.68215274810791,-12.68215274810791,0.04108935594558716,0,39,
,14.120918273925781,-14.120918273925781,,,,,1,49,8.096452713012695
1.9986152648925781,12.357765197753906,-12.357765197753906,2.0068678855895996,12.357765197753906,-12.357765197753906,,1,79,
,13.72836685180664,-13.72836685180664,,,,,2,99,1.7227139472961426
1.9464730024337769,12.11295223236084,-12.11295223236084,1.952975869178772,12.112953186035156,-12.112953186035156,,2,119,
,13.431052207946777,-13.431052207946777,,,,,3,149,2.108048677444458
1.9919158220291138,12.008809089660645,-12.008809089660645,1.995265007019043,12.008809089660645,-12.008809089660645,,3,159,
,13.40887451171875,-13.40887451171875,,,,,4,199,50.902366638183594
2.3058176040649414,11.926788330078125,-11.926788330078125,2.3576393127441406,11.926788330078125,-11.926788330078125,,4,199,
2.14993953704834,11.841245651245117,-11.841245651245117,2.1460001468658447,11.8412446975708,-11.8412446975708,0.045329850167036057,5,239,
,13.251457214355469,-13.251457214355469,,,,,6,249,1.9927974939346313
2.5602340698242188,11.741162300109863,-11.741162300109863,2.5756943225860596,11.741162300109863,-11.741162300109863,,6,279,
,13.077010154724121,-13.077010154724121,,,,,7,299,1.6160775423049927
1.6863107681274414,11.604019165039062,-11.604019165039062,1.694798469543457,11.604020118713379,-11.604020118713379,,7,319,
,12.926671981811523,-12.926671981811523,,,,,8,349,1.7632265090942383
2.3816349506378174,11.597187042236328,-11.597187042236328,2.386120557785034,11.597186088562012,-11.597186088562012,,8,359,
,12.958078384399414,-12.958078384399414,,,,,9,399,59.32897186279297
2.9400110244750977,11.41476058959961,-11.41476058959961,2.9305191040039062,11.41476058959961,-11.41476058959961,,9,399,
4.148530960083008,11.37017822265625,-11.37017822265625,4.105490207672119,11.37017822265625,-11.37017822265625,0.05343816056847572,10,439,
,12.770928382873535,-12.770928382873535,,,,,11,449,1.6537960767745972
1.8183470964431763,11.247729301452637,-11.247729301452637,1.825400948524475,11.247729301452637,-11.247729301452637,,11,479,
,12.46859359741211,-12.46859359741211,,,,,12,499,2.2042076587677
2.0410776138305664,11.156866073608398,-11.156866073608398,2.0477077960968018,11.156865119934082,-11.156865119934082,,12,519,
,12.392684936523438,-12.392684936523438,,,,,13,549,1.571141242980957
2.848625421524048,10.940916061401367,-10.940916061401367,2.8506693840026855,10.940916061401367,-10.940916061401367,,13,559,
,12.03603744506836,-12.03603744506836,,,,,14,599,43.95842742919922
2.7890923023223877,10.874598503112793,-10.874598503112793,2.797114133834839,10.874598503112793,-10.874598503112793,,14,599,
1.9621373414993286,10.800004005432129,-10.800004005432129,1.9683082103729248,10.800003051757812,-10.800003051757812,0.04897588863968849,15,639,
,12.251822471618652,-12.251822471618652,,,,,16,649,1.9548461437225342
3.37979793548584,10.709071159362793,-10.709071159362793,3.3907463550567627,10.709071159362793,-10.709071159362793,,16,679,
,12.130186080932617,-12.130186080932617,,,,,17,699,2.0896549224853516
4.6904802322387695,10.834775924682617,-10.834775924682617,4.745875358581543,10.8347749710083,-10.8347749710083,,17,719,
,12.165535926818848,-12.165535926818848,,,,,18,749,1.5811529159545898
2.7896642684936523,11.04688549041748,-11.04688549041748,2.8044941425323486,11.04688549041748,-11.04688549041748,,18,759,
,12.009416580200195,-12.009416580200195,,,,,19,799,52.02740478515625
2.3324248790740967,10.747685432434082,-10.747685432434082,2.352077007293701,10.747684478759766,-10.747684478759766,,19,799,
2.878236770629883,10.653778076171875,-10.653778076171875,2.882993459701538,10.653778076171875,-10.653778076171875,0.03184717148542404,20,839,
,12.128667831420898,-12.128667831420898,,,,,21,849,1.7946586608886719
4.187894344329834,10.594585418701172,-10.594585418701172,4.169745922088623,10.594584465026855,-10.594584465026855,,21,879,
,11.961163520812988,-11.961163520812988,,,,,22,899,6.001675605773926
2.4382829666137695,10.664581298828125,-10.664581298828125,2.45015811920166,10.664581298828125,-10.664581298828125,,22,919,
,11.912225723266602,-11.912225723266602,,,,,23,949,1.6745179891586304
2.2013425827026367,10.542606353759766,-10.542606353759766,2.209113359451294,10.542604446411133,-10.542604446411133,,23,959,
,11.351551055908203,-11.351551055908203,,,,,24,999,37.502498626708984
3.36153507232666,10.533469200134277,-10.533469200134277,3.3571956157684326,10.533468246459961,-10.533468246459961,,24,999,
4.139686107635498,10.568490028381348,-10.568490028381348,4.618846416473389,10.568489074707031,-10.568489074707031,0.030245443806052208,25,1039,
,11.971384048461914,-11.971384048461914,,,,,26,1049,1.9746366739273071
1.909256100654602,10.546133995056152,-10.546133995056152,1.9186906814575195,10.546133041381836,-10.546133041381836,,26,1079,
,11.892379760742188,-11.892379760742188,,,,,27,1099,1.9473955631256104
5.368899822235107,10.61427116394043,-10.61427116394043,5.3021321296691895,10.614270210266113,-10.614270210266113,,27,1119,
,12.068483352661133,-12.068483352661133,,,,,28,1149,2.100132465362549
2.9768941402435303,10.484312057495117,-10.484312057495117,2.968989849090576,10.4843111038208,-10.4843111038208,,28,1159,
,11.861255645751953,-11.861255645751953,,,,,29,1199,53.20832061767578
3.5288093090057373,10.414600372314453,-10.414600372314453,3.510798931121826,10.414599418640137,-10.414599418640137,,29,1199,
2.0804643630981445,10.883439064025879,-10.883439064025879,2.083662748336792,10.883440017700195,-10.883440017700195,0.02475946955382824,30,1239,
,11.79892349243164,-11.79892349243164,,,,,31,1249,1.6493723392486572
2.1942853927612305,10.581515312194824,-10.581515312194824,2.2107532024383545,10.581515312194824,-10.581515312194824,,31,1279,
,11.792128562927246,-11.792128562927246,,,,,32,1299,2.1988525390625
1.9919394254684448,10.475008010864258,-10.475008010864258,2.0046963691711426,10.475008010864258,-10.475008010864258,,32,1319,
,11.701716423034668,-11.701716423034668,,,,,33,1349,1.8635764122009277
2.8306961059570312,10.510614395141602,-10.510614395141602,2.842055320739746,10.510613441467285,-10.510613441467285,,33,1359,
,11.877229690551758,-11.877229690551758,,,,,34,1399,115.55105590820312
2.4909019470214844,10.510017395019531,-10.510017395019531,2.4901325702667236,10.510017395019531,-10.510017395019531,,34,1399,
2.791929244995117,10.470550537109375,-10.470550537109375,2.783705711364746,10.470551490783691,-10.470551490783691,0.024181872606277466,35,1439,
,11.853967666625977,-11.853967666625977,,,,,36,1449,1.7548445463180542
3.168678045272827,10.411399841308594,-10.411399841308594,3.1651809215545654,10.411398887634277,-10.411398887634277,,36,1479,
,11.83033275604248,-11.83033275604248,,,,,37,1499,1.6039702892303467
2.0905494689941406,10.652253150939941,-10.652253150939941,2.103447198867798,10.652253150939941,-10.652253150939941,,37,1519,
,11.8128662109375,-11.8128662109375,,,,,38,1549,2.694549083709717
4.522371292114258,10.40694808959961,-10.40694808959961,4.492307186126709,10.40694808959961,-10.40694808959961,,38,1559,
,11.48592758178711,-11.48592758178711,,,,,39,1599,26.49053955078125
3.124547004699707,10.473556518554688,-10.473556518554688,3.108278274536133,10.473555564880371,-10.473555564880371,,39,1599,
3.9583683013916016,10.515983581542969,-10.515983581542969,3.915379285812378,10.515983581542969,-10.515983581542969,0.02543170191347599,40,1639,
,11.72164535522461,-11.72164535522461,,,,,41,1649,2.1460001468658447
2.184009313583374,10.382413864135742,-10.382413864135742,2.1927709579467773,10.382414817810059,-10.382414817810059,,41,1679,
,11.779059410095215,-11.779059410095215,,,,,42,1699,2.4244654178619385
2.209305763244629,10.331209182739258,-10.331209182739258,2.228799819946289,10.331209182739258,-10.331209182739258,,42,1719,
,11.661214828491211,-11.661214828491211,,,,,43,1749,2.772780179977417
2.904033899307251,10.375755310058594,-10.375755310058594,2.896261692047119,10.37575626373291,-10.37575626373291,,43,1759,
,11.599933624267578,-11.599933624267578,,,,,44,1799,30.111520767211914
3.986072540283203,10.529653549194336,-10.529653549194336,3.9764251708984375,10.529651641845703,-10.529651641845703,,44,1799,
3.427577018737793,10.388625144958496,-10.388625144958496,3.4320385456085205,10.388625144958496,-10.388625144958496,0.019280031323432922,45,1839,
,11.891304969787598,-11.891304969787598,,,,,46,1849,2.5320332050323486
7.784103870391846,10.376008987426758,-10.376008987426758,7.8408050537109375,10.376008987426758,-10.376008987426758,,46,1879,
,11.8531494140625,-11.8531494140625,,,,,47,1899,4.6398491859436035
3.872251510620117,10.311604499816895,-10.311604499816895,3.995861530303955,10.311604499816895,-10.311604499816895,,47,1919,
,11.731017112731934,-11.731017112731934,,,,,48,1949,2.4677720069885254
4.354691505432129,10.332331657409668,-10.332331657409668,4.80240535736084,10.332329750061035,-10.332329750061035,,48,1959,
,11.842790603637695,-11.842790603637695,,,,,49,1999,39.424747467041016
4.04052734375,10.313582420349121,-10.313582420349121,4.346783638000488,10.313582420349121,-10.313582420349121,,49,1999,
4.350757598876953,10.341039657592773,-10.341039657592773,4.337780475616455,10.34104061126709,-10.34104061126709,0.019957050681114197,50,2039,
,11.622234344482422,-11.622234344482422,,,,,51,2049,2.1187589168548584
6.26835823059082,10.409762382507324,-10.409762382507324,6.184271812438965,10.409762382507324,-10.409762382507324,,51,2079,
,11.680712699890137,-11.680712699890137,,,,,52,2099,2.3385510444641113
3.8677456378936768,10.502130508422852,-10.502130508422852,3.844799041748047,10.502129554748535,-10.502129554748535,,52,2119,
,11.6561918258667,-11.6561918258667,,,,,53,2149,3.095949172973633
3.734731674194336,10.337404251098633,-10.337404251098633,3.721566677093506,10.337403297424316,-10.337403297424316,,53,2159,
,12.120195388793945,-12.120195388793945,,,,,54,2199,28.96413230895996
2.886366844177246,10.313577651977539,-10.313577651977539,2.9181742668151855,10.313576698303223,-10.313576698303223,,54,2199,
4.4434075355529785,10.322907447814941,-10.322907447814941,4.39547872543335,10.322907447814941,-10.322907447814941,0.017421772703528404,55,2239,
,11.802709579467773,-11.802709579467773,,,,,56,2249,1.8863939046859741
5.623531341552734,10.28467082977295,-10.28467082977295,5.565577507019043,10.284669876098633,-10.284669876098633,,56,2279,
,11.676862716674805,-11.676862716674805,,,,,57,2299,2.1369197368621826
3.2228472232818604,10.33445930480957,-10.33445930480957,3.206483840942383,10.33445930480957,-10.33445930480957,,57,2319,
,11.851634979248047,-11.851634979248047,,,,,58,2349,9.890413284301758
2.70082950592041,10.27746295928955,-10.27746295928955,2.6896233558654785,10.277463912963867,-10.277463912963867,,58,2359,
,11.747337341308594,-11.747337341308594,,,,,59,2399,41.164459228515625
2.9115912914276123,10.44524097442627,-10.44524097442627,2.9613535404205322,10.44524097442627,-10.44524097442627,,59,2399,
4.170870780944824,10.32497787475586,-10.32497787475586,4.1257452964782715,10.324976921081543,-10.324976921081543,0.01672867126762867,60,2439,
,11.664231300354004,-11.664231300354004,,,,,61,2449,2.255197525024414
3.64227294921875,10.443410873413086,-10.443410873413086,3.626072406768799,10.443410873413086,-10.443410873413086,,61,2479,
,11.736587524414062,-11.736587524414062,,,,,62,2499,2.481276273727417
2.767610788345337,10.376080513000488,-10.376080513000488,2.760477066040039,10.376079559326172,-10.376079559326172,,62,2519,
,11.61721420288086,-11.61721420288086,,,,,63,2549,1.9874423742294312
3.3031466007232666,10.278594017028809,-10.278594017028809,3.2854714393615723,10.278593063354492,-10.278593063354492,,63,2559,
,11.758825302124023,-11.758825302124023,,,,,64,2599,44.927001953125
3.1809089183807373,10.21957015991211,-10.21957015991211,3.1970038414001465,10.219571113586426,-10.219571113586426,,64,2599,
3.9891719818115234,10.353368759155273,-10.353368759155273,3.982210636138916,10.353368759155273,-10.353368759155273,0.014907312579452991,65,2639,
,11.74621295928955,-11.74621295928955,,,,,66,2649,1.9452999830245972
2.2318601608276367,10.270931243896484,-10.270931243896484,2.241025447845459,10.270931243896484,-10.270931243896484,,66,2679,
,11.720056533813477,-11.720056533813477,,,,,67,2699,1.6633421182632446
3.485250473022461,10.256901741027832,-10.256901741027832,3.4830222129821777,10.256901741027832,-10.256901741027832,,67,2719,
,11.745572090148926,-11.745572090148926,,,,,68,2749,1.6954727172851562
2.693629503250122,10.285443305969238,-10.285443305969238,2.7104389667510986,10.285443305969238,-10.285443305969238,,68,2759,
,11.130562782287598,-11.130562782287598,,,,,69,2799,38.7802734375
2.2243261337280273,10.307497024536133,-10.307497024536133,2.2315011024475098,10.307497024536133,-10.307497024536133,,69,2799,
5.684899806976318,10.329154968261719,-10.329154968261719,5.606905460357666,10.329154014587402,-10.329154014587402,0.014974692836403847,70,2839,
