model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_40,SF,8,1000,40,0.975,1,39,0.13439226150512695,0.0022398710250854494,590.453125,0.0,590.453125,0.0033598065376281737,0.00013439226150512696,0.0,Linux,True,cuda:0
