time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,epoch,step,time_forward
1.9230602979660034,12.855186462402344,-12.855186462402344,1.9519007205963135,12.855185508728027,-12.855185508728027,0.04628210887312889,0,39,
,14.198385238647461,-14.198385238647461,,,,,1,49,2.5802292823791504
1.6256095170974731,12.636162757873535,-12.636162757873535,1.6354697942733765,12.636161804199219,-12.636161804199219,,1,79,
,13.960293769836426,-13.960293769836426,,,,,2,99,1.9615981578826904
2.096104621887207,12.477189064025879,-12.477189064025879,2.0985729694366455,12.477188110351562,-12.477188110351562,,2,119,
,13.656018257141113,-13.656018257141113,,,,,3,149,2.00071382522583
1.8801212310791016,12.30551528930664,-12.30551528930664,1.8871386051177979,12.30551528930664,-12.30551528930664,,3,159,
,13.24063491821289,-13.24063491821289,,,,,4,199,63.38208770751953
1.7158031463623047,12.182393074035645,-12.182393074035645,1.7315826416015625,12.182392120361328,-12.182392120361328,,4,199,
2.535867691040039,12.151931762695312,-12.151931762695312,2.5449283123016357,12.151932716369629,-12.151932716369629,0.04790165275335312,5,239,
,13.341471672058105,-13.341471672058105,,,,,6,249,1.7811543941497803
1.9355297088623047,11.959846496582031,-11.959846496582031,1.9379841089248657,11.959845542907715,-11.959845542907715,,6,279,
,13.137224197387695,-13.137224197387695,,,,,7,299,1.920154333114624
2.1698949337005615,11.843067169189453,-11.843067169189453,2.1819310188293457,11.843067169189453,-11.843067169189453,,7,319,
,13.005411148071289,-13.005411148071289,,,,,8,349,2.441927909851074
2.2916319370269775,11.826240539550781,-11.826240539550781,2.306324005126953,11.826240539550781,-11.826240539550781,,8,359,
,12.69184684753418,-12.69184684753418,,,,,9,399,73.22430419921875
1.773381233215332,11.675949096679688,-11.675949096679688,1.784069299697876,11.675949096679688,-11.675949096679688,,9,399,
2.097654342651367,11.475765228271484,-11.475765228271484,2.101411819458008,11.475765228271484,-11.475765228271484,0.07767952233552933,10,439,
,12.853038787841797,-12.853038787841797,,,,,11,449,1.7122365236282349
2.33457088470459,11.579384803771973,-11.579384803771973,2.3635807037353516,11.579384803771973,-11.579384803771973,,11,479,
,12.66347885131836,-12.66347885131836,,,,,12,499,2.26288104057312
1.909041404724121,11.396146774291992,-11.396146774291992,1.9190088510513306,11.396146774291992,-11.396146774291992,,12,519,
,12.732278823852539,-12.732278823852539,,,,,13,549,1.7636921405792236
2.0120856761932373,11.68507194519043,-11.68507194519043,2.01680850982666,11.68507194519043,-11.68507194519043,,13,559,
,12.289937973022461,-12.289937973022461,,,,,14,599,36.56745147705078
2.439236640930176,11.377028465270996,-11.377028465270996,2.4383456707000732,11.37702751159668,-11.37702751159668,,14,599,
2.2807836532592773,11.30115032196045,-11.30115032196045,2.289807081222534,11.30115032196045,-11.30115032196045,0.06314290314912796,15,639,
,12.545909881591797,-12.545909881591797,,,,,16,649,6.223097324371338
1.9600392580032349,11.176567077636719,-11.176567077636719,1.9860525131225586,11.176565170288086,-11.176565170288086,,16,679,
,12.475159645080566,-12.475159645080566,,,,,17,699,1.6258563995361328
2.0055294036865234,11.202165603637695,-11.202165603637695,2.0235843658447266,11.202164649963379,-11.202164649963379,,17,719,
,12.347346305847168,-12.347346305847168,,,,,18,749,1.6910489797592163
3.077864646911621,11.146211624145508,-11.146211624145508,3.058926582336426,11.146210670471191,-11.146210670471191,,18,759,
,12.866097450256348,-12.866097450256348,,,,,19,799,148.67633056640625
2.3357629776000977,11.301758766174316,-11.301758766174316,2.4922053813934326,11.301758766174316,-11.301758766174316,,19,799,
2.431821823120117,11.14676284790039,-11.14676284790039,2.439985513687134,11.146761894226074,-11.146761894226074,0.04226928949356079,20,839,
,12.488040924072266,-12.488040924072266,,,,,21,849,1.674750804901123
2.5223731994628906,11.16610336303711,-11.16610336303711,2.5270886421203613,11.166102409362793,-11.166102409362793,,21,879,
,12.36451530456543,-12.36451530456543,,,,,22,899,1.8279533386230469
3.08072566986084,11.073729515075684,-11.073729515075684,3.0561110973358154,11.073731422424316,-11.073731422424316,,22,919,
,12.418075561523438,-12.418075561523438,,,,,23,949,1.705950140953064
2.7506113052368164,11.028909683227539,-11.028909683227539,2.873816967010498,11.028908729553223,-11.028908729553223,,23,959,
,12.484329223632812,-12.484329223632812,,,,,24,999,32.56648635864258
2.745961904525757,11.061461448669434,-11.061461448669434,2.80267071723938,11.06146240234375,-11.06146240234375,,24,999,
2.5358200073242188,11.070474624633789,-11.070474624633789,2.541182518005371,11.070474624633789,-11.070474624633789,0.049295131117105484,25,1039,
,12.316482543945312,-12.316482543945312,,,,,26,1049,1.8111895322799683
1.9807339906692505,11.185583114624023,-11.185583114624023,2.0030975341796875,11.18558120727539,-11.18558120727539,,26,1079,
,12.397318840026855,-12.397318840026855,,,,,27,1099,1.905485987663269
4.289412021636963,10.94593334197998,-10.94593334197998,4.246903896331787,10.945934295654297,-10.945934295654297,,27,1119,
,12.253236770629883,-12.253236770629883,,,,,28,1149,1.7753336429595947
2.236056327819824,11.107022285461426,-11.107022285461426,2.2583088874816895,11.10702133178711,-11.10702133178711,,28,1159,
,12.580394744873047,-12.580394744873047,,,,,29,1199,32.1082763671875
3.316617250442505,10.967096328735352,-10.967096328735352,3.300208568572998,10.967096328735352,-10.967096328735352,,29,1199,
3.877520799636841,10.956958770751953,-10.956958770751953,4.308386325836182,10.956958770751953,-10.956958770751953,0.03633742406964302,30,1239,
,12.183945655822754,-12.183945655822754,,,,,31,1249,1.937383770942688
2.026844024658203,11.039780616760254,-11.039780616760254,2.0371222496032715,11.039780616760254,-11.039780616760254,,31,1279,
,12.142000198364258,-12.142000198364258,,,,,32,1299,2.21398663520813
2.6834490299224854,11.0096435546875,-11.0096435546875,2.681039333343506,11.0096435546875,-11.0096435546875,,32,1319,
,12.260271072387695,-12.260271072387695,,,,,33,1349,2.6049091815948486
3.6034820079803467,11.02978515625,-11.02978515625,3.740062713623047,11.029784202575684,-11.029784202575684,,33,1359,
,12.124211311340332,-12.124211311340332,,,,,34,1399,30.796974182128906
3.1929731369018555,11.046142578125,-11.046142578125,3.179647922515869,11.046141624450684,-11.046141624450684,,34,1399,
2.242565155029297,11.008382797241211,-11.008382797241211,2.2454423904418945,11.008382797241211,-11.008382797241211,0.035287462174892426,35,1439,
,12.16517448425293,-12.16517448425293,,,,,36,1449,2.3692846298217773
2.0078659057617188,10.883606910705566,-10.883606910705566,2.021646499633789,10.883606910705566,-10.883606910705566,,36,1479,
,12.113382339477539,-12.113382339477539,,,,,37,1499,2.2093300819396973
3.7400007247924805,10.91000747680664,-10.91000747680664,3.7185661792755127,10.91000747680664,-10.91000747680664,,37,1519,
,12.208429336547852,-12.208429336547852,,,,,38,1549,2.505723476409912
3.2042739391326904,10.94552230834961,-10.94552230834961,3.206727981567383,10.945521354675293,-10.945521354675293,,38,1559,
,12.003046035766602,-12.003046035766602,,,,,39,1599,36.3625602722168
2.7163028717041016,10.921432495117188,-10.921432495117188,2.7243847846984863,10.921430587768555,-10.921430587768555,,39,1599,
3.7832019329071045,10.957521438598633,-10.957521438598633,3.768573760986328,10.957521438598633,-10.957521438598633,0.02294183149933815,40,1639,
,12.211302757263184,-12.211302757263184,,,,,41,1649,1.6244593858718872
2.1556615829467773,10.830535888671875,-10.830535888671875,2.173241376876831,10.830535888671875,-10.830535888671875,,41,1679,
,12.188003540039062,-12.188003540039062,,,,,42,1699,2.4191102981567383
3.9385077953338623,10.83612060546875,-10.83612060546875,4.404116153717041,10.836119651794434,-10.836119651794434,,42,1719,
,11.960661888122559,-11.960661888122559,,,,,43,1749,1.849141001701355
5.46116828918457,10.930445671081543,-10.930445671081543,5.410676002502441,10.93044662475586,-10.93044662475586,,43,1759,
,11.477819442749023,-11.477819442749023,,,,,44,1799,271.99462890625
4.131579875946045,10.924949645996094,-10.924949645996094,4.1090850830078125,10.92495059967041,-10.92495059967041,,44,1799,
3.0851364135742188,10.851439476013184,-10.851439476013184,3.088928699493408,10.851438522338867,-10.851438522338867,0.029298990964889526,45,1839,
,12.258467674255371,-12.258467674255371,,,,,46,1849,3.1916425228118896
9.81290340423584,10.849477767944336,-10.849477767944336,9.876323699951172,10.84947681427002,-10.84947681427002,,46,1879,
,12.203596115112305,-12.203596115112305,,,,,47,1899,21.103071212768555
2.1142003536224365,10.956806182861328,-10.956806182861328,2.137484550476074,10.956806182861328,-10.956806182861328,,47,1919,
,11.991453170776367,-11.991453170776367,,,,,48,1949,1.765321969985962
2.671527624130249,10.936849594116211,-10.936849594116211,2.667936325073242,10.936849594116211,-10.936849594116211,,48,1959,
,12.181375503540039,-12.181375503540039,,,,,49,1999,53.6367301940918
2.1588802337646484,10.782928466796875,-10.782928466796875,2.170689821243286,10.782928466796875,-10.782928466796875,,49,1999,
3.0639407634735107,10.829726219177246,-10.829726219177246,3.0555999279022217,10.829726219177246,-10.829726219177246,0.02752968855202198,50,2039,
,12.20604419708252,-12.20604419708252,,,,,51,2049,1.7355196475982666
1.9497394561767578,10.82204532623291,-10.82204532623291,1.9664291143417358,10.82204532623291,-10.82204532623291,,51,2079,
,12.186424255371094,-12.186424255371094,,,,,52,2099,1.5189871788024902
2.227353811264038,10.894034385681152,-10.894034385681152,2.239333152770996,10.894034385681152,-10.894034385681152,,52,2119,
,12.100432395935059,-12.100432395935059,,,,,53,2149,1.8251594305038452
2.804851531982422,10.86560344696045,-10.86560344696045,2.8106939792633057,10.865602493286133,-10.865602493286133,,53,2159,
,12.203788757324219,-12.203788757324219,,,,,54,2199,43.58589553833008
5.217289924621582,11.049985885620117,-11.049985885620117,5.158045291900635,11.049985885620117,-11.049985885620117,,54,2199,
2.7483701705932617,10.815092086791992,-10.815092086791992,2.7547664642333984,10.815092086791992,-10.815092086791992,0.021100690588355064,55,2239,
,12.176492691040039,-12.176492691040039,,,,,56,2249,1.7939600944519043
5.33139705657959,10.850630760192871,-10.850630760192871,5.274845123291016,10.850629806518555,-10.850629806518555,,56,2279,
,12.220672607421875,-12.220672607421875,,,,,57,2299,1.8812716007232666
2.0702126026153564,10.773322105407715,-10.773322105407715,2.097235918045044,10.773321151733398,-10.773321151733398,,57,2319,
,12.013910293579102,-12.013910293579102,,,,,58,2349,1.9867439270019531
4.189301013946533,10.880534172058105,-10.880534172058105,4.684717655181885,10.880534172058105,-10.880534172058105,,58,2359,
,11.807068824768066,-11.807068824768066,,,,,59,2399,33.162532806396484
2.4912116527557373,10.921544075012207,-10.921544075012207,2.4986393451690674,10.921544075012207,-10.921544075012207,,59,2399,
3.017258644104004,10.899007797241211,-10.899007797241211,3.00020432472229,10.899008750915527,-10.899008750915527,0.023169655352830887,60,2439,
,12.18682861328125,-12.18682861328125,,,,,61,2449,1.5576369762420654
3.275799512863159,10.85244083404541,-10.85244083404541,3.4199676513671875,10.852439880371094,-10.852439880371094,,61,2479,
,12.198305130004883,-12.198305130004883,,,,,62,2499,1.7723069190979004
2.8377771377563477,10.858575820922852,-10.858575820922852,2.8691983222961426,10.858575820922852,-10.858575820922852,,62,2519,
,11.96949577331543,-11.96949577331543,,,,,63,2549,1.7990823984146118
3.616333246231079,10.812862396240234,-10.812862396240234,3.607332944869995,10.812862396240234,-10.812862396240234,,63,2559,
,12.169055938720703,-12.169055938720703,,,,,64,2599,31.132251739501953
2.8977394104003906,10.812766075134277,-10.812766075134277,2.997319459915161,10.812765121459961,-10.812765121459961,,64,2599,
4.397130012512207,10.71722412109375,-10.71722412109375,4.3548479080200195,10.717225074768066,-10.717225074768066,0.017895296216011047,65,2639,
,12.038619995117188,-12.038619995117188,,,,,66,2649,2.036569595336914
2.6381733417510986,10.899338722229004,-10.899338722229004,2.63285493850708,10.899338722229004,-10.899338722229004,,66,2679,
,12.106447219848633,-12.106447219848633,,,,,67,2699,1.853564739227295
2.847576141357422,10.755085945129395,-10.755085945129395,3.0129635334014893,10.755085945129395,-10.755085945129395,,67,2719,
,12.024497985839844,-12.024497985839844,,,,,68,2749,2.2393651008605957
4.102087020874023,10.79649829864502,-10.79649829864502,4.073448657989502,10.79649829864502,-10.79649829864502,,68,2759,
,12.08273696899414,-12.08273696899414,,,,,69,2799,33.87778854370117
4.76078987121582,10.81865119934082,-10.81865119934082,4.708416938781738,10.818652153015137,-10.818652153015137,,69,2799,
6.903743743896484,11.089873313903809,-11.089873313903809,6.804416656494141,11.089873313903809,-11.089873313903809,0.02069249376654625,70,2839,
,11.934415817260742,-11.934415817260742,,,,,71,2849,10.903692245483398
4.732846736907959,10.78562068939209,-10.78562068939209,4.893085479736328,10.78562068939209,-10.78562068939209,,71,2879,
,11.967602729797363,-11.967602729797363,,,,,72,2899,41.56050109863281
8.228063583374023,10.744155883789062,-10.744155883789062,8.111417770385742,10.744156837463379,-10.744156837463379,,72,2919,
,12.096709251403809,-12.096709251403809,,,,,73,2949,6.788177490234375
4.861187934875488,10.726567268371582,-10.726567268371582,4.805976867675781,10.726567268371582,-10.726567268371582,,73,2959,
,11.365907669067383,-11.365907669067383,,,,,74,2999,64.98396301269531
3.468585252761841,10.797268867492676,-10.797268867492676,3.501072645187378,10.79726791381836,-10.79726791381836,,74,2999,
4.228186130523682,10.764139175415039,-10.764139175415039,4.212807655334473,10.764139175415039,-10.764139175415039,0.01869022846221924,75,3039,
