model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_40,ER,10,1000,40,1.0,3,40,0.34576988220214844,0.005762831370035807,590.375,0.0,590.375,0.00864424705505371,0.0003457698822021484,0.0,Linux,True,cuda:0
