model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_10,ER,20,1000,10,1.0,2,10,0.03624868392944336,0.0006041447321573893,590.03125,0.0,590.03125,0.0036248683929443358,3.624868392944336e-05,0.0,Linux,True,cuda:0
