model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_10,ER,23,1000,10,1.0,4,10,0.0506739616394043,0.000844566027323405,590.0390625,0.00390625,590.03515625,0.00506739616394043,5.06739616394043e-05,0.000390625,Linux,True,cuda:0
