model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_40,ER,18,50000,40,1.0,6,40,1.6582248210906982,0.027637080351511637,7385.58203125,4.6484375,7380.93359375,0.04145562052726746,3.3164496421813964e-05,0.1162109375,Linux,True,cuda:0
