model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_40,SF,12,50000,40,0.975,1,39,2.547036647796631,0.04245061079661051,7385.58203125,0.0,7385.58203125,0.06367591619491578,5.094073295593262e-05,0.0,Linux,True,cuda:0
