time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,epoch,step,time_forward
2.036285400390625,13.414596557617188,-13.414596557617188,2.072507381439209,13.414596557617188,-13.414596557617188,0.028054656460881233,0,39,
,14.283516883850098,-14.283516883850098,,,,,1,49,2.435641288757324
1.6408443450927734,13.185587882995605,-13.185587882995605,1.6431989669799805,13.185586929321289,-13.185586929321289,,1,79,
,14.141120910644531,-14.141120910644531,,,,,2,99,2.248911142349243
1.7155646085739136,13.07538890838623,-13.07538890838623,1.7235736846923828,13.07538890838623,-13.07538890838623,,2,119,
,13.797260284423828,-13.797260284423828,,,,,3,149,1.9043217897415161
2.0418641567230225,12.96805477142334,-12.96805477142334,2.051013708114624,12.968052864074707,-12.968052864074707,,3,159,
,13.910802841186523,-13.910802841186523,,,,,4,199,131.94606018066406
1.7233608961105347,12.839068412780762,-12.839068412780762,1.7277514934539795,12.839067459106445,-12.839067459106445,,4,199,
3.037571668624878,12.814804077148438,-12.814804077148438,3.01820969581604,12.814803123474121,-12.814803123474121,0.04359615966677666,5,239,
,13.594907760620117,-13.594907760620117,,,,,6,249,1.864507794380188
2.4450299739837646,12.682650566101074,-12.682650566101074,2.480189800262451,12.682650566101074,-12.682650566101074,,6,279,
,13.59190845489502,-13.59190845489502,,,,,7,299,1.9026920795440674
2.4169209003448486,12.594894409179688,-12.594894409179688,2.403965473175049,12.594895362854004,-12.594895362854004,,7,319,
,13.452716827392578,-13.452716827392578,,,,,8,349,1.7171260118484497
1.8026351928710938,12.60443115234375,-12.60443115234375,1.8122951984405518,12.60443115234375,-12.60443115234375,,8,359,
,13.449338912963867,-13.449338912963867,,,,,9,399,32.12690353393555
2.9056313037872314,12.408058166503906,-12.408058166503906,2.9135234355926514,12.40805721282959,-12.40805721282959,,9,399,
2.009272575378418,12.387360572814941,-12.387360572814941,2.0199127197265625,12.387360572814941,-12.387360572814941,0.039693232625722885,10,439,
,13.229998588562012,-13.229998588562012,,,,,11,449,2.9525253772735596
2.24759578704834,12.292695045471191,-12.292695045471191,2.268566131591797,12.292693138122559,-12.292693138122559,,11,479,
,13.160173416137695,-13.160173416137695,,,,,12,499,1.73668372631073
2.552628517150879,12.229451179504395,-12.229451179504395,2.549813985824585,12.229449272155762,-12.229449272155762,,12,519,
,13.019197463989258,-13.019197463989258,,,,,13,549,9.651528358459473
1.9213675260543823,12.150306701660156,-12.150306701660156,1.9299484491348267,12.15030574798584,-12.15030574798584,,13,559,
,12.567333221435547,-12.567333221435547,,,,,14,599,37.837772369384766
2.332639694213867,12.284478187561035,-12.284478187561035,2.329364776611328,12.284478187561035,-12.284478187561035,,14,599,
2.692747116088867,12.12842845916748,-12.12842845916748,2.7015020847320557,12.128427505493164,-12.128427505493164,0.026699243113398552,15,639,
,12.945980072021484,-12.945980072021484,,,,,16,649,1.7299317121505737
3.450608253479004,12.100553512573242,-12.100553512573242,3.442990779876709,12.10055160522461,-12.10055160522461,,16,679,
,12.963987350463867,-12.963987350463867,,,,,17,699,1.9720755815505981
2.1234989166259766,12.034860610961914,-12.034860610961914,2.1336283683776855,12.034860610961914,-12.034860610961914,,17,719,
,12.909642219543457,-12.909642219543457,,,,,18,749,1.8074642419815063
1.8412351608276367,12.01174259185791,-12.01174259185791,1.8523569107055664,12.01174259185791,-12.01174259185791,,18,759,
,12.924293518066406,-12.924293518066406,,,,,19,799,230.21920776367188
2.3230791091918945,12.116015434265137,-12.116015434265137,2.3262715339660645,12.116015434265137,-12.116015434265137,,19,799,
3.2972097396850586,12.030388832092285,-12.030388832092285,3.627423048019409,12.030388832092285,-12.030388832092285,0.02864096499979496,20,839,
,12.95026969909668,-12.95026969909668,,,,,21,849,1.6808043718338013
3.6133766174316406,12.022518157958984,-12.022518157958984,3.581103563308716,12.022518157958984,-12.022518157958984,,21,879,
,12.64184856414795,-12.64184856414795,,,,,22,899,2.386746883392334
1.9284964799880981,12.163772583007812,-12.163772583007812,1.9332250356674194,12.163773536682129,-12.163773536682129,,22,919,
,12.675780296325684,-12.675780296325684,,,,,23,949,6.6149516105651855
1.859593391418457,12.025301933288574,-12.025301933288574,1.8676618337631226,12.025301933288574,-12.025301933288574,,23,959,
,12.14030647277832,-12.14030647277832,,,,,24,999,53.86024856567383
2.858304977416992,11.93570613861084,-11.93570613861084,2.846679449081421,11.93570613861084,-11.93570613861084,,24,999,
4.319190979003906,11.75090503692627,-11.75090503692627,4.574312686920166,11.750904083251953,-11.750904083251953,0.030507653951644897,25,1039,
,12.553031921386719,-12.553031921386719,,,,,26,1049,1.821666955947876
2.457880973815918,11.825576782226562,-11.825576782226562,2.4618771076202393,11.825575828552246,-11.825575828552246,,26,1079,
,12.674323081970215,-12.674323081970215,,,,,27,1099,2.232147455215454
3.347325325012207,11.86392879486084,-11.86392879486084,3.325941801071167,11.86392879486084,-11.86392879486084,,27,1119,
,12.590299606323242,-12.590299606323242,,,,,28,1149,1.690117597579956
4.873561382293701,11.755010604858398,-11.755010604858398,4.838687419891357,11.755009651184082,-11.755009651184082,,28,1159,
,12.855722427368164,-12.855722427368164,,,,,29,1199,27.85399627685547
2.521848440170288,11.880708694458008,-11.880708694458008,2.53678297996521,11.880707740783691,-11.880707740783691,,29,1199,
2.824091911315918,11.679703712463379,-11.679703712463379,3.028874635696411,11.679702758789062,-11.679702758789062,0.029186367988586426,30,1239,
,12.719681739807129,-12.719681739807129,,,,,31,1249,23.359432220458984
6.0444111824035645,11.703361511230469,-11.703361511230469,5.990605354309082,11.703362464904785,-11.703362464904785,,31,1279,
,12.564743995666504,-12.564743995666504,,,,,32,1299,6.566522598266602
3.652071952819824,11.666472434997559,-11.666472434997559,3.6453490257263184,11.666473388671875,-11.666473388671875,,32,1319,
,12.604724884033203,-12.604724884033203,,,,,33,1349,1.8072314262390137
3.2289981842041016,11.77082347869873,-11.77082347869873,3.2174015045166016,11.77082347869873,-11.77082347869873,,33,1359,
,12.420955657958984,-12.420955657958984,,,,,34,1399,30.830501556396484
3.5205605030059814,11.669299125671387,-11.669299125671387,3.4911677837371826,11.669300079345703,-11.669300079345703,,34,1399,
2.0966053009033203,11.669634819030762,-11.669634819030762,2.1103732585906982,11.669632911682129,-11.669632911682129,0.03036075085401535,35,1439,
,12.488971710205078,-12.488971710205078,,,,,36,1449,1.846114158630371
3.34804105758667,11.668619155883789,-11.668619155883789,3.3415865898132324,11.668620109558105,-11.668620109558105,,36,1479,
,12.524380683898926,-12.524380683898926,,,,,37,1499,1.677311897277832
6.309437274932861,11.641143798828125,-11.641143798828125,6.536771297454834,11.641143798828125,-11.641143798828125,,37,1519,
,12.59060287475586,-12.59060287475586,,,,,38,1549,2.1660234928131104
2.4137020111083984,11.702722549438477,-11.702722549438477,2.4141650199890137,11.702722549438477,-11.702722549438477,,38,1559,
,12.706202507019043,-12.706202507019043,,,,,39,1599,53.10028839111328
