model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_10,ER,19,50000,10,1.0,3,10,0.4824678897857666,0.008041131496429443,7367.7890625,0.0,7367.7890625,0.04824678897857666,9.649357795715333e-06,0.0,Linux,True,cuda:0
