model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_10,ER,23,50000,10,1.0,4,10,0.47753310203552246,0.007958885033925374,7367.7890625,0.0,7367.7890625,0.047753310203552245,9.550662040710449e-06,0.0,Linux,True,cuda:0
