time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,epoch,step,time_forward,loss_jacobian_x,loss_z_independence,loss_parent_z_independence
4.0889739990234375,10.156229972839355,-10.156229972839355,4.054734230041504,10.156230926513672,-10.156230926513672,0.022299982607364655,30,1239,,,,
,12.079668045043945,-12.079668045043945,,,,,31,1249,2.1266751289367676,,,
3.2900569438934326,10.27212905883789,-10.27212905883789,3.266566514968872,10.272128105163574,-10.272128105163574,,31,1279,,,,
,12.200396537780762,-12.200396537780762,,,,,32,1299,1.7774291038513184,,,
2.470255136489868,10.15746021270752,-10.15746021270752,2.4835760593414307,10.157459259033203,-10.157459259033203,,32,1319,,,,
,12.168257713317871,-12.168257713317871,,,,,33,1349,2.260087013244629,,,
2.98006534576416,10.241195678710938,-10.241195678710938,2.9764485359191895,10.241195678710938,-10.241195678710938,,33,1359,,,,
,12.474325180053711,-12.474325180053711,,,,,34,1399,36.3253059387207,,,
3.9151906967163086,10.30246639251709,-10.30246639251709,3.8805975914001465,10.30246639251709,-10.30246639251709,,34,1399,,,,
3.0701398849487305,10.224775314331055,-10.224775314331055,3.096065044403076,10.224776268005371,-10.224776268005371,0.019665298983454704,35,1439,,,,
,12.283472061157227,-12.283472061157227,,,,,36,1449,2.0973384380340576,,,
2.828073740005493,10.184737205505371,-10.184737205505371,2.839416027069092,10.184735298156738,-10.184735298156738,,36,1479,,,,
,12.158357620239258,-12.158357620239258,,,,,37,1499,2.2761523723602295,,,
2.997731924057007,10.21633243560791,-10.21633243560791,3.1447396278381348,10.21633243560791,-10.21633243560791,,37,1519,,,,
,12.033829689025879,-12.033829689025879,,,,,38,1549,1.8740538358688354,,,
2.0668506622314453,10.160834312438965,-10.160834312438965,2.0687787532806396,10.160834312438965,-10.160834312438965,,38,1559,,,,
,12.534696578979492,-12.534696578979492,,,,,39,1599,41.861087799072266,,,
2.154874801635742,10.194619178771973,-10.194619178771973,2.1662933826446533,10.194618225097656,-10.194618225097656,,39,1599,,,,
3.6665914058685303,10.20483112335205,-10.20483112335205,3.839639186859131,10.20483112335205,-10.20483112335205,0.01686122827231884,40,1639,,,,
,12.146766662597656,-12.146766662597656,,,,,41,1649,1.9394792318344116,,,
2.294492483139038,10.138046264648438,-10.138046264648438,2.3154540061950684,10.138045310974121,-10.138045310974121,,41,1679,,,,
,12.113414764404297,-12.113414764404297,,,,,42,1699,1.7688144445419312,,,
4.571152210235596,10.091867446899414,-10.091867446899414,4.521734237670898,10.091867446899414,-10.091867446899414,,42,1719,,,,
,12.090348243713379,-12.090348243713379,,,,,43,1749,1.7534475326538086,,,
3.8871524333953857,10.097209930419922,-10.097209930419922,3.8557827472686768,10.097209930419922,-10.097209930419922,,43,1759,,,,
,12.363611221313477,-12.363611221313477,,,,,44,1799,89.62303161621094,,,
5.339503288269043,10.136262893676758,-10.136262893676758,5.274364948272705,10.136261940002441,-10.136261940002441,,44,1799,,,,
2.429795503616333,10.253597259521484,-10.253597259521484,2.4449057579040527,10.253596305847168,-10.253596305847168,0.020924173295497894,45,1839,,,,
,12.07065200805664,-12.07065200805664,,,,,46,1849,1.7357524633407593,,,
6.293940544128418,10.185726165771484,-10.185726165771484,6.768042087554932,10.1857271194458,-10.1857271194458,,46,1879,,,,
,12.089099884033203,-12.089099884033203,,,,,47,1899,1.9897706508636475,,,
3.2200098037719727,10.127090454101562,-10.127090454101562,3.2041549682617188,10.127089500427246,-10.127089500427246,,47,1919,,,,
,12.228902816772461,-12.228902816772461,,,,,48,1949,1.9590370655059814,,,
2.596235513687134,10.092840194702148,-10.092840194702148,2.590003728866577,10.092840194702148,-10.092840194702148,,48,1959,,,,
,11.665438652038574,-11.665438652038574,,,,,49,1999,34.291297912597656,,,
2.113938331604004,10.125304222106934,-10.125304222106934,2.144698143005371,10.125304222106934,-10.125304222106934,,49,1999,,,,
4.901838302612305,10.153639793395996,-10.153639793395996,4.851212978363037,10.15363883972168,-10.15363883972168,0.022081511095166206,50,2039,,,,
,12.162461280822754,-12.162461280822754,,,,,51,2049,1.7583370208740234,,,
3.5002949237823486,10.077375411987305,-10.077375411987305,3.4839577674865723,10.077374458312988,-10.077374458312988,,51,2079,,,,
,12.252456665039062,-12.252456665039062,,,,,52,2099,1.7608981132507324,,,
4.59904670715332,10.110036849975586,-10.110036849975586,4.560906410217285,10.11003589630127,-10.11003589630127,,52,2119,,,,
,12.058822631835938,-12.058822631835938,,,,,53,2149,1.7434358596801758,,,
3.834319591522217,10.062803268432617,-10.062803268432617,3.803603410720825,10.062803268432617,-10.062803268432617,,53,2159,,,,
,12.392217636108398,-12.392217636108398,,,,,54,2199,193.32394409179688,,,
4.235649108886719,10.214469909667969,-10.214469909667969,4.190680503845215,10.214469909667969,-10.214469909667969,,54,2199,,,,
2.2836923599243164,10.075862884521484,-10.075862884521484,2.2887632846832275,10.075861930847168,-10.075861930847168,0.01938655599951744,55,2239,,,,
,11.920539855957031,-11.920539855957031,,,,,56,2249,1.9152648448944092,,,
2.308201789855957,10.176490783691406,-10.176490783691406,2.31752347946167,10.176490783691406,-10.176490783691406,,56,2279,,,,
,11.927626609802246,-11.927626609802246,,,,,57,2299,2.168118953704834,,,
2.7681350708007812,10.092360496520996,-10.092360496520996,2.772792339324951,10.092360496520996,-10.092360496520996,,57,2319,,,,
,12.038193702697754,-12.038193702697754,,,,,58,2349,7.3041300773620605,,,
3.846597671508789,10.10525894165039,-10.10525894165039,3.829585313796997,10.105260848999023,-10.105260848999023,,58,2359,,,,
,11.709120750427246,-11.709120750427246,,,,,59,2399,29.25843048095703,,,
4.177737712860107,10.135318756103516,-10.135318756103516,4.137931823730469,10.135318756103516,-10.135318756103516,,59,2399,,,,
2.177715301513672,10.290736198425293,-10.290736198425293,2.1829464435577393,10.290735244750977,-10.290735244750977,0.017946505919098854,60,2439,,,,
,11.982049942016602,-11.982049942016602,,,,,61,2449,5.138106822967529,,,
3.750014066696167,10.148077964782715,-10.148077964782715,3.728273391723633,10.148077964782715,-10.148077964782715,,61,2479,,,,
,11.949517250061035,-11.949517250061035,,,,,62,2499,2.3953616619110107,,,
3.0992987155914307,10.114527702331543,-10.114527702331543,3.092816114425659,10.114526748657227,-10.114526748657227,,62,2519,,,,
,11.9644193649292,-11.9644193649292,,,,,63,2549,1.9732396602630615,,,
2.1764278411865234,10.202103614807129,-10.202103614807129,2.183107376098633,10.202104568481445,-10.202104568481445,,63,2559,,,,
,12.259029388427734,-12.259029388427734,,,,,64,2599,32.428653717041016,,,
5.909204483032227,10.052416801452637,-10.052416801452637,5.843949794769287,10.05241584777832,-10.05241584777832,,64,2599,,,,
2.16066837310791,10.16174602508545,-10.16174602508545,2.1744673252105713,10.161746978759766,-10.161746978759766,0.018359147012233734,65,2639,,,,
,12.023981094360352,-12.023981094360352,,,,,66,2649,2.0896549224853516,,,
6.183337688446045,10.05693244934082,-10.05693244934082,7.160059452056885,10.05693244934082,-10.05693244934082,,66,2679,,,,
,11.7949857711792,-11.7949857711792,,,,,67,2699,1.8805731534957886,,,
4.434347152709961,10.013862609863281,-10.013862609863281,4.388421058654785,10.013862609863281,-10.013862609863281,,67,2719,,,,
,11.85807991027832,-11.85807991027832,,,,,68,2749,1.9301660060882568,,,
2.144193649291992,10.15089225769043,-10.15089225769043,2.14642596244812,10.150890350341797,-10.150890350341797,,68,2759,,,,
,11.90599250793457,-11.90599250793457,,,,,69,2799,50.25789260864258,,,
2.4480578899383545,10.053064346313477,-10.053064346313477,2.4524340629577637,10.053064346313477,-10.053064346313477,,69,2799,,,,
3.3994200229644775,10.116297721862793,-10.116297721862793,3.3707070350646973,10.116297721862793,-10.116297721862793,0.01826036348938942,70,2839,,,,
,12.067403793334961,-12.067403793334961,,,,,71,2849,1.5881378650665283,,,
2.083921432495117,10.064152717590332,-10.064152717590332,2.092705249786377,10.064152717590332,-10.064152717590332,,71,2879,,,,
,11.924077987670898,-11.924077987670898,,,,,72,2899,2.081273078918457,,,
6.930160045623779,10.041565895080566,-10.041565895080566,6.8446478843688965,10.041566848754883,-10.041566848754883,,72,2919,,,,
,11.915689468383789,-11.915689468383789,,,,,73,2949,6.851973056793213,,,
3.908682107925415,10.05837345123291,-10.05837345123291,4.183409690856934,10.05837345123291,-10.05837345123291,,73,2959,,,,
,12.156105041503906,-12.156105041503906,,,,,74,2999,28.27867889404297,,,
4.628753185272217,10.080408096313477,-10.080408096313477,4.579075813293457,10.08040714263916,-10.08040714263916,,74,2999,,,,
3.8995983600616455,10.019014358520508,-10.019014358520508,3.873382091522217,10.019013404846191,-10.019013404846191,0.018093662336468697,75,3039,,,,
,11.86361312866211,-11.86361312866211,,,,,76,3049,2.187443971633911,,,
6.041430950164795,10.028488159179688,-10.028488159179688,5.955870628356934,10.028488159179688,-10.028488159179688,,76,3079,,,,
,11.841695785522461,-11.841695785522461,,,,,77,3099,3.166496753692627,,,
3.868436813354492,10.030210494995117,-10.030210494995117,4.063738822937012,10.030210494995117,-10.030210494995117,,77,3119,,,,
,12.045819282531738,-12.045819282531738,,,,,78,3149,1.7217825651168823,,,
4.738759994506836,10.022631645202637,-10.022631645202637,5.385687351226807,10.02263069152832,-10.02263069152832,,78,3159,,,,
,12.286565780639648,-12.286565780639648,,,,,79,3199,27.78693962097168,,,
3.898739814758301,10.024918556213379,-10.024918556213379,3.8629074096679688,10.024919509887695,-10.024919509887695,,79,3199,,,,
3.3858540058135986,10.035663604736328,-10.035663604736328,3.521305561065674,10.035662651062012,-10.035662651062012,0.019909381866455078,80,3239,,,,
,12.07977294921875,-12.07977294921875,,,,,81,3249,1.893378734588623,,,
4.816246032714844,10.09732723236084,-10.09732723236084,4.759294509887695,10.09732723236084,-10.09732723236084,,81,3279,,,,
,12.010753631591797,-12.010753631591797,,,,,82,3299,24.315202713012695,,,
3.4977195262908936,10.03069019317627,-10.03069019317627,3.4685211181640625,10.03069019317627,-10.03069019317627,,82,3319,,,,
,11.94624137878418,-11.94624137878418,,,,,83,3349,1.7620623111724854,,,
2.7073862552642822,10.033843994140625,-10.033843994140625,2.717294454574585,10.033843040466309,-10.033843040466309,,83,3359,,,,
,12.136622428894043,-12.136622428894043,,,,,84,3399,34.5408935546875,,,
3.0336380004882812,10.011887550354004,-10.011887550354004,3.041666269302368,10.011885643005371,-10.011885643005371,,84,3399,,,,
9.963703155517578,10.000280380249023,-10.000280380249023,9.783884048461914,10.00028133392334,-10.00028133392334,0.015989474952220917,85,3439,,,,
,11.780338287353516,-11.780338287353516,,,,,86,3449,8.746748924255371,,,
3.1838417053222656,10.020734786987305,-10.020734786987305,3.1676087379455566,10.020733833312988,-10.020733833312988,,86,3479,,,,
,11.948469161987305,-11.948469161987305,,,,,87,3499,1.8398277759552002,,,
2.469944953918457,9.987893104553223,-9.987893104553223,2.472282648086548,9.987893104553223,-9.987893104553223,,87,3519,,,,
,11.815068244934082,-11.815068244934082,,,,,88,3549,2.495478868484497,,,
3.6815640926361084,9.985889434814453,-9.985889434814453,3.672133207321167,9.985888481140137,-9.985888481140137,,88,3559,,,,
,11.432910919189453,-11.432910919189453,,,,,89,3599,26.78483772277832,,,
3.582310438156128,10.016904830932617,-10.016904830932617,3.5757546424865723,10.016904830932617,-10.016904830932617,,89,3599,,,,
3.116441011428833,10.033060073852539,-10.033060073852539,3.0989151000976562,10.033061027526855,-10.033061027526855,0.022591959685087204,90,3639,,,,
,12.140872955322266,-12.140872955322266,,,,,91,3649,3.028195381164551,,,
4.00395393371582,9.979992866516113,-9.979992866516113,3.9671382904052734,9.979992866516113,-9.979992866516113,,91,3679,,,,
,11.934304237365723,-11.934304237365723,,,,,92,3699,1.591630220413208,,,
5.01866340637207,10.113218307495117,-10.113218307495117,4.976119041442871,10.113218307495117,-10.113218307495117,,92,3719,,,,
,12.098373413085938,-12.098373413085938,,,,,93,3749,2.421438694000244,,,
3.7731173038482666,10.062882423400879,-10.062882423400879,4.174769401550293,10.062881469726562,-10.062881469726562,,93,3759,,,,
,11.725364685058594,-11.725364685058594,,,,,94,3799,35.2673225402832,,,
3.372239828109741,10.048018455505371,-10.048018455505371,3.4425735473632812,10.048018455505371,-10.048018455505371,,94,3799,,,,
3.9109230041503906,10.012577056884766,-10.012577056884766,3.876978635787964,10.012577056884766,-10.012577056884766,0.0193269494920969,95,3839,,,,
,11.755910873413086,-11.755910873413086,,,,,96,3849,1.8603168725967407,,,
6.831049919128418,10.001943588256836,-10.001943588256836,6.758144378662109,10.001943588256836,-10.001943588256836,,96,3879,,,,
,11.814050674438477,-11.814050674438477,,,,,97,3899,1.8149148225784302,,,
2.188133955001831,9.960693359375,-9.960693359375,2.2137198448181152,9.960693359375,-9.960693359375,,97,3919,,,,
,11.933513641357422,-11.933513641357422,,,,,98,3949,2.2323801517486572,,,
2.0577192306518555,10.08712100982666,-10.08712100982666,2.069918155670166,10.08712100982666,-10.08712100982666,,98,3959,,,,
,11.638867378234863,-11.638867378234863,,,,,99,3999,32.86823654174805,,,
3.9961097240448,9.996856689453125,-9.996856689453125,3.963148832321167,9.996855735778809,-9.996855735778809,,99,3999,,,,
3.8495066165924072,10.020586967468262,-10.020586967468262,3.817229747772217,10.020586013793945,-10.020586013793945,0.017650481313467026,100,4039,,,,
,11.824132919311523,-11.824132919311523,,,,,101,4049,3.8654544353485107,,,
3.232264757156372,10.015369415283203,-10.015369415283203,3.2241408824920654,10.01537036895752,-10.01537036895752,,101,4079,,,,
,11.786711692810059,-11.786711692810059,,,,,102,4099,2.3390166759490967,,,
3.8942573070526123,9.979484558105469,-9.979484558105469,3.8676109313964844,9.979484558105469,-9.979484558105469,,102,4119,,,,
,11.930877685546875,-11.930877685546875,,,,,103,4149,1.851702094078064,,,
3.515744209289551,9.956463813781738,-9.956463813781738,3.5113258361816406,9.956464767456055,-9.956464767456055,,103,4159,,,,
,12.094146728515625,-12.094146728515625,,,,,104,4199,270.22137451171875,,,
2.7161359786987305,9.97347354888916,-9.97347354888916,2.7272934913635254,9.97347354888916,-9.97347354888916,,104,4199,,,,
2.7973175048828125,10.040570259094238,-10.040570259094238,2.804783344268799,10.040570259094238,-10.040570259094238,0.021490907296538353,105,4239,,,,
,11.921440124511719,-11.921440124511719,,,,,106,4249,2.0905864238739014,,,
2.7452945709228516,9.954983711242676,-9.954983711242676,2.7646210193634033,9.954983711242676,-9.954983711242676,,106,4279,,,,
,12.023092269897461,-12.023092269897461,,,,,107,4299,2.0309817790985107,,,
2.7814388275146484,9.991191864013672,-9.991191864013672,2.788193464279175,9.991189956665039,-9.991189956665039,,107,4319,,,,
,11.808612823486328,-11.808612823486328,,,,,108,4349,8.133706092834473,,,
3.977775812149048,9.979448318481445,-9.979448318481445,3.9398269653320312,9.979448318481445,-9.979448318481445,,108,4359,,,,
,12.242439270019531,-12.242439270019531,,,,,109,4399,53.49517059326172,,,
2.4143457412719727,10.087553024291992,-10.087553024291992,2.4374661445617676,10.087553024291992,-10.087553024291992,,109,4399,,,,
3.331875801086426,10.062134742736816,-10.062134742736816,3.3276610374450684,10.0621337890625,-10.0621337890625,0.01947654038667679,110,4439,,,,
,11.869199752807617,-11.869199752807617,,,,,111,4449,2.158107280731201,,,
5.191612720489502,9.96890926361084,-9.96890926361084,5.125720024108887,9.96890926361084,-9.96890926361084,,111,4479,,,,
,11.833711624145508,-11.833711624145508,,,,,112,4499,1.7834827899932861,,,
3.721737861633301,9.96216869354248,-9.96216869354248,3.7042946815490723,9.96216869354248,-9.96216869354248,,112,4519,,,,
,11.672771453857422,-11.672771453857422,,,,,113,4549,1.7427374124526978,,,
3.035092353820801,10.018064498901367,-10.018064498901367,3.028496503829956,10.018062591552734,-10.018062591552734,,113,4559,,,,
,11.396121978759766,-11.396121978759766,,,,,114,4599,42.26342010498047,,,
5.375885486602783,10.069681167602539,-10.069681167602539,5.437597751617432,10.069681167602539,-10.069681167602539,,114,4599,,,,
2.3193359375,9.966878890991211,-9.966878890991211,2.3170855045318604,9.966877937316895,-9.966877937316895,0.017483403906226158,115,4639,,,,
,11.76093864440918,-11.76093864440918,,,,,116,4649,13.101845741271973,,,
3.764796018600464,10.071110725402832,-10.071110725402832,3.7400715351104736,10.071110725402832,-10.071110725402832,,116,4679,,,,
,12.006519317626953,-12.006519317626953,,,,,117,4699,1.9120051860809326,,,
2.490067481994629,10.078726768493652,-10.078726768493652,2.5110278129577637,10.078726768493652,-10.078726768493652,,117,4719,,,,
,11.90646743774414,-11.90646743774414,,,,,118,4749,2.1636950969696045,,,
2.9114248752593994,9.991354942321777,-9.991354942321777,2.9000656604766846,9.991353988647461,-9.991353988647461,,118,4759,,,,
,12.03986930847168,-12.03986930847168,,,,,119,4799,37.57327651977539,,,
6.0325140953063965,9.942601203918457,-9.942601203918457,5.9497504234313965,9.942599296569824,-9.942599296569824,,119,4799,,,,
4.0927653312683105,9.957221984863281,-9.957221984863281,4.064302444458008,9.957221984863281,-9.957221984863281,0.01650880090892315,120,4839,,,,
,12.013123512268066,-12.013123512268066,,,,,121,4849,1.9997824430465698,,,
2.1498680114746094,10.048832893371582,-10.048832893371582,2.158994674682617,10.048832893371582,-10.048832893371582,,121,4879,,,,
,11.997379302978516,-11.997379302978516,,,,,122,4899,1.7858110666275024,,,
2.989792823791504,9.94309139251709,-9.94309139251709,2.9764187335968018,9.943092346191406,-9.943092346191406,,122,4919,,,,
,11.971759796142578,-11.971759796142578,,,,,123,4949,1.9816216230392456,,,
2.05395245552063,9.97574520111084,-9.97574520111084,2.073495388031006,9.975746154785156,-9.975746154785156,,123,4959,,,,
,12.225176811218262,-12.225176811218262,,,,,124,4999,29.71664047241211,,,
2.0588395595550537,9.975720405578613,-9.975720405578613,2.0628299713134766,9.975720405578613,-9.975720405578613,,124,4999,,,,
3.4698007106781006,9.975944519042969,-9.975944519042969,3.4570934772491455,9.975945472717285,-9.975945472717285,0.017864111810922623,125,5039,,,,
,11.959203720092773,-11.959203720092773,,,,,126,5049,5.4899139404296875,,,
4.689550399780273,10.046652793884277,-10.046652793884277,4.645539283752441,10.046650886535645,-10.046650886535645,,126,5079,,,,
,11.845597267150879,-11.845597267150879,,,,,127,5099,2.0207371711730957,,,
1.9080877304077148,9.984238624572754,-9.984238624572754,1.9203650951385498,9.984237670898438,-9.984237670898438,,127,5119,,,,
,11.831928253173828,-11.831928253173828,,,,,128,5149,1.9760336875915527,,,
3.406357765197754,9.957253456115723,-9.957253456115723,3.3892860412597656,9.957252502441406,-9.957252502441406,,128,5159,,,,
,11.469972610473633,-11.469972610473633,,,,,129,5199,125.21818542480469,,,
2.929544448852539,10.240775108337402,-10.240775108337402,2.927396774291992,10.240775108337402,-10.240775108337402,,129,5199,,,,
4.021501541137695,9.935416221618652,-9.935416221618652,4.001914978027344,9.935415267944336,-9.935415267944336,0.01776234433054924,130,5239,,,,
,11.982096672058105,-11.982096672058105,,,,,131,5249,2.145301580429077,,,
3.386688232421875,10.033196449279785,-10.033196449279785,3.5069031715393066,10.033196449279785,-10.033196449279785,,131,5279,,,,
,11.877849578857422,-11.877849578857422,,,,,132,5299,1.8132851123809814,,,
3.328871965408325,9.984336853027344,-9.984336853027344,3.344834089279175,9.984336853027344,-9.984336853027344,,132,5319,,,,
,11.997354507446289,-11.997354507446289,,,,,133,5349,2.0037405490875244,,,
2.395009756088257,9.935651779174805,-9.935651779174805,2.412525177001953,9.935651779174805,-9.935651779174805,,133,5359,,,,
,11.997869491577148,-11.997869491577148,,,,,134,5399,35.39398193359375,,,
2.0374059677124023,9.94288158416748,-9.94288158416748,2.046231985092163,9.942880630493164,-9.942880630493164,,134,5399,,,,
2.554631471633911,9.965396881103516,-9.965396881103516,2.5552477836608887,9.965396881103516,-9.965396881103516,0.015648357570171356,135,5439,,,,
,11.94421672821045,-11.94421672821045,,,,,136,5449,2.0165462493896484,,,
2.8966665267944336,9.980311393737793,-9.980311393737793,2.906351327896118,9.98031234741211,-9.98031234741211,,136,5479,,,,
,11.810465812683105,-11.810465812683105,,,,,137,5499,3.515277147293091,,,
6.5827131271362305,9.922321319580078,-9.922321319580078,6.500966548919678,9.922320365905762,-9.922320365905762,,137,5519,,,,
,11.866907119750977,-11.866907119750977,,,,,138,5549,2.2405292987823486,,,
4.308724403381348,10.084380149841309,-10.084380149841309,4.433002471923828,10.084380149841309,-10.084380149841309,,138,5559,,,,
,11.39919662475586,-11.39919662475586,,,,,139,5599,30.68149185180664,,,
4.858183860778809,9.968433380126953,-9.968433380126953,4.809443473815918,9.968432426452637,-9.968432426452637,,139,5599,,,,
3.2802343368530273,10.054814338684082,-10.054814338684082,3.264906406402588,10.054813385009766,-10.054813385009766,0.01791679486632347,140,5639,,,,
,11.785625457763672,-11.785625457763672,,,,,141,5649,2.4114270210266113,,,
2.375960350036621,10.063158988952637,-10.063158988952637,2.377664089202881,10.06315803527832,-10.06315803527832,,141,5679,,,,
,11.696139335632324,-11.696139335632324,,,,,142,5699,2.2952444553375244,,,
4.9114460945129395,10.057229995727539,-10.057229995727539,4.853767395019531,10.057230949401855,-10.057230949401855,,142,5719,,,,
,11.803667068481445,-11.803667068481445,,,,,143,5749,1.952750563621521,,,
4.06041145324707,9.975164413452148,-9.975164413452148,4.1866607666015625,9.975163459777832,-9.975163459777832,,143,5759,,,,
,11.748600006103516,-11.748600006103516,,,,,144,5799,28.841197967529297,,,
2.819085121154785,10.026229858398438,-10.026229858398438,2.9909846782684326,10.026228904724121,-10.026228904724121,,144,5799,,,,
4.770779609680176,10.15870189666748,-10.15870189666748,4.715071678161621,10.15870189666748,-10.15870189666748,0.015452330932021141,145,5839,,,,
,12.095260620117188,-12.095260620117188,,,,,146,5849,2.3557803630828857,,,
4.961061954498291,9.96203327178955,-9.96203327178955,5.398705005645752,9.96203327178955,-9.96203327178955,,146,5879,,,,
,11.929733276367188,-11.929733276367188,,,,,147,5899,2.1343584060668945,,,
6.830239295959473,9.95977783203125,-9.95977783203125,6.741130828857422,9.959776878356934,-9.959776878356934,,147,5919,,,,
,11.855828285217285,-11.855828285217285,,,,,148,5949,2.275221109390259,,,
