time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,epoch,step,time_forward
4.368066787719727,13.385379791259766,-13.385379791259766,4.65079402923584,13.385380744934082,-13.385380744934082,0.02109757997095585,0,39,
,14.312771797180176,-14.312771797180176,,,,,1,49,14.221761703491211
2.646160125732422,13.120173454284668,-13.120173454284668,2.641096353530884,13.120174407958984,-13.120174407958984,,1,79,
,14.166979789733887,-14.166979789733887,,,,,2,99,2.0617153644561768
2.4921417236328125,13.0239839553833,-13.0239839553833,2.5016071796417236,13.023983001708984,-13.023983001708984,,2,119,
,13.802033424377441,-13.802033424377441,,,,,3,149,7.406808376312256
4.544996738433838,12.876585960388184,-12.876585960388184,4.496996879577637,12.876585960388184,-12.876585960388184,,3,159,
,13.455140113830566,-13.455140113830566,,,,,4,199,104.86319732666016
3.6602258682250977,12.76501750946045,-12.76501750946045,3.6444809436798096,12.765016555786133,-12.765016555786133,,4,199,
2.724933624267578,12.644682884216309,-12.644682884216309,2.873737335205078,12.644681930541992,-12.644681930541992,0.09347464144229889,5,239,
,13.56680679321289,-13.56680679321289,,,,,6,249,2.9981601238250732
3.139185905456543,12.538586616516113,-12.538586616516113,3.1396727561950684,12.538585662841797,-12.538585662841797,,6,279,
,13.386886596679688,-13.386886596679688,,,,,7,299,6.95651388168335
4.519795894622803,12.437779426574707,-12.437779426574707,4.487519264221191,12.437779426574707,-12.437779426574707,,7,319,
,13.2970609664917,-13.2970609664917,,,,,8,349,8.955132484436035
2.5499343872070312,12.277219772338867,-12.277219772338867,2.698392391204834,12.277220726013184,-12.277220726013184,,8,359,
,13.341168403625488,-13.341168403625488,,,,,9,399,122.80419158935547
4.276156425476074,12.256324768066406,-12.256324768066406,4.249703407287598,12.256324768066406,-12.256324768066406,,9,399,
2.1833417415618896,12.124305725097656,-12.124305725097656,2.2141997814178467,12.12430477142334,-12.12430477142334,0.05843180790543556,10,439,
,13.210119247436523,-13.210119247436523,,,,,11,449,1.746229887008667
3.717827796936035,12.117621421813965,-12.117621421813965,3.7092361450195312,12.117621421813965,-12.117621421813965,,11,479,
,12.878759384155273,-12.878759384155273,,,,,12,499,6.807502269744873
2.5585176944732666,11.993557929992676,-11.993557929992676,2.562129259109497,11.993557929992676,-11.993557929992676,,12,519,
,12.850418090820312,-12.850418090820312,,,,,13,549,1.982785701751709
3.453183174133301,12.473654747009277,-12.473654747009277,3.4274725914001465,12.473654747009277,-12.473654747009277,,13,559,
,12.274538040161133,-12.274538040161133,,,,,14,599,44.89347457885742
3.2007219791412354,11.80171012878418,-11.80171012878418,3.188668966293335,11.801711082458496,-11.801711082458496,,14,599,
6.3788652420043945,11.774924278259277,-11.774924278259277,6.297356605529785,11.774924278259277,-11.774924278259277,0.039363376796245575,15,639,
,12.85069465637207,-12.85069465637207,,,,,16,649,2.2146849632263184
2.495551109313965,11.72287368774414,-11.72287368774414,2.513054609298706,11.722872734069824,-11.722872734069824,,16,679,
,12.512950897216797,-12.512950897216797,,,,,17,699,2.859626054763794
4.593658447265625,11.681047439575195,-11.681047439575195,4.574474811553955,11.681046485900879,-11.681046485900879,,17,719,
,12.533479690551758,-12.533479690551758,,,,,18,749,7.497379779815674
3.437852621078491,11.567400932312012,-11.567400932312012,3.654757261276245,11.567400932312012,-11.567400932312012,,18,759,
,12.417332649230957,-12.417332649230957,,,,,19,799,42.82593536376953
4.835081100463867,11.59493637084961,-11.59493637084961,4.80629825592041,11.594935417175293,-11.594935417175293,,19,799,
3.737306594848633,11.613871574401855,-11.613871574401855,3.7257206439971924,11.613871574401855,-11.613871574401855,0.03505201265215874,20,839,
,12.625917434692383,-12.625917434692383,,,,,21,849,2.148793935775757
3.530550479888916,11.573945045471191,-11.573945045471191,3.5263760089874268,11.573945045471191,-11.573945045471191,,21,879,
,12.516316413879395,-12.516316413879395,,,,,22,899,12.303702354431152
2.5522947311401367,11.510061264038086,-11.510061264038086,2.54591703414917,11.510062217712402,-11.510062217712402,,22,919,
,12.433998107910156,-12.433998107910156,,,,,23,949,3.6135315895080566
3.3958194255828857,11.477962493896484,-11.477962493896484,3.369044780731201,11.477962493896484,-11.477962493896484,,23,959,
,12.419792175292969,-12.419792175292969,,,,,24,999,36.0459098815918
5.149937152862549,11.660432815551758,-11.660432815551758,5.097381114959717,11.660431861877441,-11.660431861877441,,24,999,
3.9688589572906494,11.398009300231934,-11.398009300231934,3.9330363273620605,11.398009300231934,-11.398009300231934,0.021355168893933296,25,1039,
,12.34882926940918,-12.34882926940918,,,,,26,1049,1.7716083526611328
3.278017282485962,11.44005298614502,-11.44005298614502,3.2652785778045654,11.44005298614502,-11.44005298614502,,26,1079,
,12.38248062133789,-12.38248062133789,,,,,27,1099,6.807502269744873
3.4682273864746094,11.462462425231934,-11.462462425231934,3.4405109882354736,11.462462425231934,-11.462462425231934,,27,1119,
,12.39849853515625,-12.39849853515625,,,,,28,1149,1.8018763065338135
3.7144901752471924,11.345139503479004,-11.345139503479004,3.70074462890625,11.345137596130371,-11.345137596130371,,28,1159,
,12.738615036010742,-12.738615036010742,,,,,29,1199,114.94383239746094
2.397203207015991,11.558541297912598,-11.558541297912598,2.4150161743164062,11.558540344238281,-11.558540344238281,,29,1199,
3.5454750061035156,11.369097709655762,-11.369097709655762,3.517380475997925,11.369096755981445,-11.369096755981445,0.02268614061176777,30,1239,
,12.367445945739746,-12.367445945739746,,,,,31,1249,1.7473939657211304
