model,exp_type,dataset_name,config_name,dataset_idx,n_samples,n_nodes,avg_parents,max_parents,total_edges,execution_time_sec,execution_time_min,peak_rss_mb,peak_memory_increase_mb,start_rss_mb,time_per_node,time_per_sample,memory_per_node,os,success,device
linearccp,synthetic,nodes_30,SF,3,1000,30,0.9666666666666667,1,29,0.0998992919921875,0.0016649881998697916,590.375,0.0,590.375,0.003329976399739583,9.98992919921875e-05,0.0,Linux,True,cuda:0
